X,Y
120.671284,24.086593
120.671289,24.088683
120.671302,24.085173
120.671334,24.085952
120.671346,24.086419
120.671438,24.086021
120.671457,24.088915
120.671457,24.088915
120.671457,24.088915
120.671457,24.088915
120.671472,24.085264
120.671552,24.086403
120.671552,24.086403
120.67157,24.085842
120.671579,24.08596
120.671607,24.08702
120.671665,24.089278
120.671665,24.089278
120.671713,24.085336
120.671713,24.085336
120.671864,24.084534
120.671933,24.088868
120.671933,24.088868
120.671953,24.08925
120.671953,24.08925
120.671953,24.08925
120.67199,24.087739
120.672005,24.085311
120.672005,24.085311
120.672103,24.086032
120.672132,24.088893
120.672153,24.085523
120.672178,24.089138
120.672178,24.089138
120.672195,24.087813
120.672198,24.087357
120.672241,24.089091
120.672253,24.085073
120.672253,24.085073
120.672253,24.085073
120.672285,24.089106
120.67229,24.085555
120.672334,24.089086
120.672341,24.085127
120.672341,24.085127
120.672411,24.087899
120.672547,24.086684
120.672574,24.085099
120.672579,24.08766
120.672715,24.085229
120.67273,24.086419
120.673045,24.08657
120.673071,24.088873
120.673245,24.088675
120.673245,24.088675
120.673245,24.088675
120.673334,24.086432
120.673334,24.086432
120.673492,24.087715
120.673492,24.087715
120.673536,24.085995
120.673996,24.086179
120.674343,24.087079
120.674354,24.086263
120.674354,24.086263
120.674378,24.089768
120.674452,24.089145
120.674532,24.09007
120.674561,24.089954
120.674561,24.089954
120.674659,24.091482
120.674665,24.089233
120.674665,24.089233
120.67471,24.091649
120.674719,24.087757
120.674918,24.089395
120.674932,24.08864
120.674947,24.088174
120.674948,24.08621
120.675015,24.091335
120.67502,24.091801
120.675145,24.089544
120.675153,24.088413
120.675197,24.088838
120.675269,24.087907
120.675343,24.091052
120.675346,24.087896
120.675385,24.091963
120.676038,24.090588
120.676374,24.089119
120.676737,24.090029
120.676747,24.089987
120.676787,24.087935
120.676787,24.087935
120.676863,24.08898
120.676998,24.089448
120.677018,24.088705
120.677049,24.088355
120.67712,24.091772
120.67732,24.092646
120.677542,24.088203
120.677546,24.090912
120.677552,24.089495
120.677588,24.092162
120.6778,24.089174
120.67807,24.089874
120.678128,24.089295
120.678369,24.088843
120.6786,24.088697
120.678618,24.088195
120.678752,24.090484
120.678839,24.089224
120.678841,24.088366
120.678873,24.088766
120.679351,24.087948
120.6794,24.088233
120.679464,24.088791
120.67955,24.091093
120.679634,24.088427
120.679651,24.088717
120.679657,24.091826
120.67968,24.0915
120.67991,24.088329
120.680038,24.087966
120.680056,24.092981
120.680056,24.090057
120.680112,24.09068
120.680126,24.092731
120.680158,24.092954
120.680182,24.090994
120.680188,24.092347
120.680236,24.091613
120.680236,24.091613
120.680243,24.092205
120.680281,24.08816
120.680296,24.092388
120.680326,24.08839
120.680326,24.08839
120.680334,24.088363
120.680343,24.088572
120.680343,24.088572
120.680379,24.092778
120.680441,24.089191
120.680464,24.092674
120.680485,24.091943
120.68056,24.092328
120.680605,24.090801
120.680616,24.092554
120.680634,24.09011
120.680688,24.088781
120.680688,24.088781
120.680695,24.08907
120.680735,24.092115
120.6808,24.088419
120.680996,24.092321
120.681001,24.092496
120.681055,24.198948
120.681066,24.090582
120.681128,24.092323
120.681135,24.092576
120.681183,24.089962
120.681222,24.200099
120.681231,24.092407
120.681265,24.090236
120.681269,24.092517
120.681287,24.091131
120.681315,24.092428
120.681408,24.089789
120.681415,24.091664
120.681459,24.092461
120.681515,24.089347
120.681608,24.20051
120.681641,24.201404
120.681685,24.092406
120.681794,24.226443
120.681818,24.092333
120.681863,24.089754
120.681877,24.091574
120.681974,24.092342
120.681986,24.089574
120.682058,24.091346
120.682058,24.089311
120.682322,24.089616
120.68233,24.09215
120.682374,24.08953
120.682557,24.089607
120.682632,24.089926
120.683312,24.091492
120.683433,24.091059
120.683611,24.230437
120.684377,24.091748
120.68514,24.092041
120.685667,23.915496
120.685725,23.915471
120.685754,24.092242
120.685758,23.915475
120.6858,24.092257
120.685801,23.915247
120.685825,23.915259
120.685867,23.915257
120.686072,23.915486
120.686874,23.915824
120.687018,23.917131
120.687083,23.916309
120.687189,23.91658
120.6885,24.233117
120.690119,24.242836
120.690295,24.243587
120.690619,24.243565
120.690697,24.243049
120.69101,24.243661
120.692338,24.235162
120.693138,24.245417
120.697669,24.189119
120.697799,24.188766
120.705191,24.260237
120.705191,24.260237
120.705228,24.260056
120.705228,24.260056
120.705298,24.259978
120.705488,24.312496
120.705513,24.260487
120.705543,24.260137
120.705543,24.260137
120.705567,24.260314
120.705567,24.260314
120.705744,24.260355
120.705744,24.260355
120.706029,24.260298
120.706029,24.260298
120.707383,24.319098
120.707477,24.312759
120.707994,24.312038
120.708012,24.31264
120.7081,24.31035
120.708168,24.310615
120.708211,24.310873
120.708462,24.310652
120.708529,24.312466
120.708529,24.312466
120.708536,24.310264
120.708805,24.309941
120.709081,24.310055
120.709256,24.313056
120.709285,24.312726
120.710856,24.092114
120.711549,24.092039
120.712373,24.311086
120.712749,24.311083
120.712952,24.310862
120.713018,24.311278
120.713078,24.311126
120.713136,24.311304
120.739308,24.251516
120.739579,24.251642
120.739601,24.251511
120.73969,24.251294
120.770898,24.420832
120.81031,24.630494
120.810655,24.630062
120.810737,24.63031
120.811552,24.631516
120.82517,24.516476
120.828808,24.491221
120.831899,24.299974
120.846137,24.67605
120.870752,24.679146
120.87084,24.678979
120.872337,24.67757
120.881861,24.678448
120.88582,24.68431
120.885909,24.68403
120.887078,24.684516
120.887149,24.684305
120.924841,24.797019
120.925113,24.797187
120.925238,24.797879
120.92531,24.798176
120.925476,24.796184
120.925511,24.797955
120.925626,24.797532
120.925685,24.796605
120.925797,24.796215
120.925829,24.796542
120.925845,24.798257
120.925912,24.796855
120.925985,24.796477
120.92602,24.797011
120.926026,24.797315
120.926068,24.796106
120.926072,24.797488
120.926186,24.796028
120.926261,24.797527
120.926283,24.796419
120.926294,24.795246
120.926364,24.796725
120.92638,24.798177
120.926385,24.798976
120.926391,24.797666
120.926421,24.795797
120.926436,24.79639
120.926451,24.797758
120.926474,24.798448
120.926541,24.797871
120.926607,24.797126
120.926632,24.795134
120.926658,24.795506
120.926689,24.794969
120.926733,24.796726
120.926779,24.79606
120.926801,24.796489
120.926823,24.798019
120.926859,24.795106
120.926876,24.798204
120.926934,24.797127
120.926967,24.797443
120.926994,24.795087
120.927021,24.796238
120.927021,24.798353
120.927074,24.797723
120.927181,24.794792
120.927243,24.795684
120.927408,24.797959
120.927425,24.797354
120.927428,24.794998
120.927498,24.797571
120.92751,24.794797
120.927522,24.79829
120.927551,24.797733
120.927556,24.796676
120.927557,24.798077
120.927635,24.794705
120.92765,24.797869
120.927744,24.794507
120.927755,24.797545
120.927766,24.795937
120.927798,24.798648
120.927818,24.795185
120.927818,24.794826
120.927848,24.799306
120.92786,24.800186
120.92793,24.79913
120.927962,24.795976
120.92798,24.799613
120.928008,24.797736
120.928026,24.794493
120.928028,24.795321
120.928068,24.794823
120.928157,24.79543
120.928163,24.799817
120.928168,24.794332
120.92818,24.79633
120.928189,24.79788
120.928196,24.800776
120.928226,24.799153
120.928258,24.795186
120.928259,24.797273
120.92828,24.798033
120.928339,24.795599
120.928391,24.798573
120.928409,24.794655
120.928465,24.796955
120.928482,24.800713
120.928605,24.799402
120.928712,24.797436
120.928767,24.795984
120.928824,24.800182
120.928904,24.796795
120.928914,24.794696
120.928919,24.794286
120.928934,24.797992
120.929101,24.800652
120.929103,24.798369
120.929117,24.79658
120.929181,24.798108
120.929237,24.801192
120.929366,24.797096
120.929491,24.798266
120.92958,24.797572
120.929599,24.80173
120.929687,24.796625
120.929708,24.799377
120.929742,24.798154
120.929743,24.799078
120.929758,24.799929
120.929941,24.798095
120.930072,24.798806
120.930078,24.797293
120.930083,24.799704
120.930138,24.801337
120.930153,24.801594
120.930159,24.799366
120.930259,24.800584
120.930262,24.800119
120.930413,24.800302
120.930465,24.794924
120.930554,24.795782
120.930605,24.800691
120.930632,24.800541
120.930657,24.800916
120.930719,24.801103
120.93074,24.801324
120.930787,24.799547
120.930855,24.795878
120.930954,24.799685
120.930976,24.80123
120.931073,24.79985
120.931106,24.800839
120.931165,24.80152
120.931297,24.796118
120.931307,24.794804
120.931349,24.795999
120.931386,24.797089
120.931393,24.796498
120.931415,24.800366
120.931461,24.795856
120.931556,24.796452
120.931637,24.797239
120.931776,24.798743
120.931777,24.801341
120.931777,24.796191
120.931794,24.797097
120.931806,24.796487
120.931835,24.800993
120.931885,24.799299
120.931907,24.801486
120.931987,24.797878
120.932026,24.79715
120.932208,24.798759
120.932292,24.798719
120.932308,24.797182
120.932434,24.798822
120.932458,24.797536
120.932585,24.797211
120.932958,24.798792
120.933038,24.797006
120.933038,24.796834
120.933093,24.80058
120.933138,24.797186
120.933159,24.798354
120.933176,24.800733
120.933273,24.800969
120.933364,24.797411
120.933369,24.800261
120.933465,24.800591
120.933472,24.800084
120.933565,24.800495
120.933668,24.800745
120.933768,24.800493
120.934077,24.797983
120.936063,24.798954
120.992803,24.809868
120.993459,24.810356
120.993596,24.81016
120.993613,24.807686
120.994215,24.810122
120.99431,24.807858
120.994511,24.810404
120.994663,24.807925
120.994966,24.80718
120.995075,24.808543
120.995092,24.809051
120.99526,24.809178
121.083519,24.997509
121.084254,24.997066
121.084557,24.998163
121.087779,24.993675
121.08808,24.993484
121.088292,24.993545
121.090184,24.993945
121.096429,24.973248
121.096483,24.97316
121.096506,24.973238
121.09663,24.973713
121.103727,24.971448
121.104147,24.97151
121.107967,24.969788
121.108552,24.96948
121.108582,24.969445
121.108641,24.969375
121.108942,24.968851
121.108971,24.969333
121.109051,24.968887
121.109292,24.968562
121.109403,24.968213
121.109408,24.968362
121.10946,24.968268
121.109476,24.968069
121.109494,24.968343
121.109549,24.96824
121.109551,24.967956
121.109621,24.967832
121.109663,24.967743
121.109964,24.963826
121.10997,24.96362
121.109978,24.963886
121.110094,24.964038
121.110094,24.964038
121.110184,24.963998
121.110211,24.964131
121.114192,24.960369
121.165276,24.916057
121.165523,24.916439
121.165908,24.916123
121.165995,24.915805
121.166124,24.916006
121.166482,24.916387
121.166588,24.916508
121.173618,24.970038
121.174208,24.970509
121.174249,24.97031
121.20007,25.073512
121.200204,25.075134
121.200345,25.073629
121.200361,25.075033
121.200402,25.076086
121.200442,25.075888
121.200509,25.074851
121.200636,25.074724
121.200725,25.074532
121.20081,25.074205
121.200923,25.074508
121.200979,25.072693
121.201066,25.074138
121.201129,25.073283
121.201151,25.074914
121.201233,25.072865
121.201271,25.074254
121.201306,25.073067
121.201543,25.07272
121.201591,25.072919
121.201601,25.072679
121.201717,25.072926
121.201754,25.073313
121.201784,25.072522
121.201793,25.072744
121.201902,25.073267
121.20196,25.072584
121.20201,25.072932
121.202071,25.07256
121.202085,25.073003
121.202165,25.072851
121.202247,25.072505
121.202273,24.931771
121.202432,25.072157
121.202525,25.072261
121.20282,25.072041
121.202883,25.072168
121.20324,25.071819
121.203409,25.072256
121.203526,25.071895
121.203942,25.073357
121.204107,25.073318
121.204486,24.928389
121.204557,25.073959
121.204634,25.073661
121.204681,25.073638
121.204702,25.073565
121.204744,25.073505
121.204747,25.073793
121.204758,25.073423
121.20501,25.073454
121.205119,25.069189
121.205155,25.069496
121.205439,25.06963
121.205446,25.069169
121.205542,24.929224
121.205571,25.069041
121.20568,25.068925
121.206035,25.068823
121.206625,25.071225
121.206762,25.071079
121.206935,25.070895
121.212024,25.055888
121.212115,25.056487
121.212382,25.055674
121.212872,25.04376
121.21338,25.04413
121.213384,25.043922
121.213424,25.044301
121.21344,25.044045
121.213491,25.043384
121.213515,25.055572
121.213523,25.043794
121.213558,25.04425
121.213585,25.043465
121.213674,25.044085
121.213691,25.05571
121.213725,25.043574
121.213735,25.043006
121.213743,25.055397
121.21375,25.043938
121.213847,25.055816
121.213859,25.055449
121.213861,25.055305
121.213979,25.04373
121.214013,25.043848
121.214028,25.043541
121.214114,25.043475
121.214118,25.037304
121.214134,25.04508
121.214181,25.05239
121.214191,25.044932
121.214212,25.04878
121.21426,25.043115
121.214261,25.044754
121.214265,25.043317
121.214289,25.05157
121.2143,25.051477
121.214331,25.044573
121.214368,25.050688
121.214397,25.044401
121.214418,25.051093
121.21442,25.048427
121.214424,25.042775
121.214425,25.048017
121.214438,25.042992
121.214464,25.044228
121.214485,25.042545
121.21453,25.044058
121.214545,25.04361
121.214615,25.04719
121.214648,25.043898
121.214937,25.039477
121.214946,25.04492
121.214948,25.046514
121.214951,25.042577
121.214952,25.046973
121.214955,25.04241
121.214963,25.0437
121.214964,25.043793
121.214965,25.044824
121.214969,25.04231
121.214969,25.047637
121.214973,25.0436
121.214974,25.043582
121.214983,25.053522
121.214984,25.044626
121.214995,25.04355
121.214997,25.042115
121.214998,25.043392
121.215011,25.039462
121.215017,25.043189
121.215021,25.039299
121.215022,25.03966
121.215035,25.043002
121.215036,25.040649
121.215039,25.044462
121.215041,25.047033
121.215061,25.047326
121.215072,25.040843
121.215073,25.039896
121.215076,25.04129
121.215076,25.046683
121.215077,25.041843
121.215079,25.041047
121.215089,25.062998
121.21509,25.040465
121.215094,25.041532
121.215098,25.049937
121.215105,25.044291
121.215109,25.041418
121.215114,25.049776
121.215123,25.052033
121.21514,25.046408
121.215141,25.051768
121.215144,25.049639
121.215148,25.046263
121.215172,25.050467
121.215176,25.044133
121.215181,25.049482
121.215186,25.043947
121.215216,25.040401
121.215242,25.051057
121.215263,25.052808
121.215264,25.050682
121.215265,25.051659
121.215265,25.045754
121.215296,25.045336
121.215321,25.052683
121.215333,25.052885
121.215385,25.052735
121.215403,25.043488
121.21543,25.051328
121.215441,25.043373
121.215492,25.045623
121.215497,25.043198
121.215549,25.050616
121.215551,25.049559
121.215585,25.06283
121.215585,25.0481
121.215629,25.048538
121.21567,25.063402
121.215706,25.062703
121.215736,25.051272
121.215746,25.047032
121.215749,25.051802
121.215772,25.063373
121.215789,25.051619
121.215795,25.049129
121.215848,25.062551
121.215851,25.051833
121.215858,25.051457
121.215882,25.051694
121.215886,25.042894
121.215887,25.041623
121.215904,25.038234
121.21591,25.04725
121.215925,25.049327
121.215928,25.05131
121.215933,25.053258
121.215934,25.041917
121.215946,25.049889
121.215972,25.051497
121.215972,25.038065
121.215991,25.06241
121.215998,25.0622
121.216008,25.0503
121.216013,25.053095
121.216028,25.063631
121.216031,25.051362
121.216036,25.037908
121.216053,25.052941
121.216062,25.046696
121.216079,25.063689
121.216081,25.041371
121.216105,25.037735
121.216114,25.036846
121.21612,25.041194
121.216128,25.052785
121.216128,25.063594
121.21613,25.046527
121.216152,25.04295
121.216157,25.04045
121.216167,25.043159
121.216189,25.04638
121.216192,25.043144
121.216195,25.045991
121.216208,25.049088
121.216209,25.038122
121.21621,25.0428
121.216217,25.052574
121.216238,25.047013
121.21624,25.039928
121.216246,25.045862
121.216253,25.040649
121.21628,25.04324
121.216283,25.037166
121.216292,25.052397
121.216333,25.037645
121.216347,25.059589
121.216352,25.059307
121.216354,25.052234
121.216355,25.039993
121.21636,25.062448
121.216389,25.040019
121.216398,25.042625
121.216452,25.063543
121.21646,25.042472
121.216518,25.042328
121.216568,25.042205
121.216594,25.037187
121.216598,25.037395
121.216647,25.0635
121.216684,25.039654
121.21669,25.039148
121.216744,25.042123
121.216759,25.036454
121.216804,25.058655
121.216808,25.040384
121.216828,25.042154
121.216864,25.042085
121.216867,25.041467
121.216882,25.061771
121.216886,25.041681
121.21689,25.060569
121.2169,25.064483
121.216938,25.046183
121.216957,25.041245
121.216963,25.037118
121.216975,25.044691
121.216994,25.061572
121.217098,25.045984
121.2171,25.063393
121.21711,25.032917
121.217127,25.047129
121.217138,25.035805
121.217189,25.061384
121.217193,25.063365
121.217218,25.064285
121.217244,25.062687
121.217253,25.035498
121.21726,25.06041
121.217349,25.035352
121.217356,25.047021
121.21736,25.035154
121.217391,25.033147
121.217392,25.034134
121.217396,25.061339
121.21742,25.062644
121.21743,25.064108
121.217471,25.061188
121.217485,25.063962
121.217489,25.062522
121.217564,25.034723
121.217574,25.062437
121.217579,25.059705
121.217586,25.061104
121.217586,25.063572
121.217605,25.063845
121.217676,25.034499
121.217695,25.03391
121.217735,25.060998
121.217737,25.059553
121.217752,25.059278
121.217756,25.061751
121.217808,25.03258
121.217815,25.045118
121.217866,25.044955
121.217874,25.034118
121.217894,25.041611
121.217967,25.036095
121.217974,25.035636
121.217986,25.033048
121.218023,25.063511
121.218042,25.061993
121.218115,25.033868
121.218142,25.033462
121.21815,25.041399
121.218157,25.033324
121.218199,25.061835
121.218211,25.035839
121.218216,25.063468
121.218225,25.061448
121.218255,25.032961
121.21828,25.032126
121.218295,25.061573
121.218321,25.06142
121.218322,25.033824
121.218355,25.032334
121.218374,25.063428
121.218375,25.035152
121.218399,25.032819
121.218476,25.061331
121.2185,25.063399
121.218541,25.0493
121.218568,25.06117
121.218607,25.063374
121.21861,25.062598
121.218677,25.05076
121.218698,25.032724
121.218705,25.061035
121.21874,25.048917
121.218753,25.055275
121.218762,25.050597
121.218767,25.062386
121.218795,25.04863
121.218821,25.048762
121.218827,25.036624
121.218835,25.062156
121.218835,25.033922
121.21887,25.034271
121.218887,25.060166
121.218932,25.034119
121.218934,25.032491
121.218951,25.060667
121.219223,25.060949
121.219406,25.033884
121.219431,25.036589
121.219464,25.036442
121.219479,25.033389
121.219484,25.031027
121.219495,25.030725
121.219505,25.036265
121.219524,25.061247
121.219527,25.061022
121.219531,25.060837
121.219534,25.060578
121.219549,25.060334
121.219562,25.032422
121.219579,25.03135
121.219591,25.032634
121.219605,25.032275
121.219636,25.032089
121.219639,25.030534
121.219656,25.051764
121.219662,25.051517
121.219663,25.030571
121.219674,25.03552
121.219677,25.03191
121.219697,25.035418
121.219718,25.030159
121.219733,25.029873
121.219738,25.035249
121.21974,25.050815
121.219758,25.04861
121.21976,25.029618
121.219771,25.035098
121.219797,25.034985
121.219813,25.029467
121.219832,25.049075
121.219836,25.031588
121.219842,25.048409
121.219852,25.029069
121.219858,25.031772
121.219888,25.029311
121.219902,25.028917
121.219936,25.028725
121.219939,25.031419
121.219969,25.050478
121.21997,25.030749
121.219971,25.050667
121.220026,25.036156
121.220038,25.030894
121.22004,25.031074
121.220094,25.033305
121.220252,25.048142
121.220254,25.048273
121.220273,25.030623
121.220275,25.033537
121.220308,25.047975
121.220309,25.035094
121.22037,25.033231
121.220373,25.047572
121.220374,25.027968
121.2204,24.896112
121.220402,25.047697
121.220403,24.898753
121.220405,25.037167
121.220409,24.896086
121.220447,25.047442
121.220468,24.896893
121.220468,25.034691
121.220473,25.03305
121.220476,25.047523
121.220487,25.047502
121.220491,25.033823
121.220517,24.896222
121.220523,25.02777
121.220528,24.897507
121.220554,25.029886
121.220559,25.030233
121.220562,25.030117
121.220576,24.897549
121.220584,25.032778
121.22063,25.047213
121.220653,25.032609
121.220659,24.896462
121.220704,25.029769
121.220722,25.032439
121.220746,24.896616
121.220764,25.032081
121.220771,25.029604
121.220791,25.03227
121.220796,25.047053
121.220853,25.029406
121.220905,25.049357
121.220924,25.031945
121.220926,25.029226
121.220933,24.897892
121.220948,25.049132
121.220958,25.048656
121.220987,24.897233
121.22101,25.037211
121.221042,25.046429
121.221049,25.046618
121.221211,25.046106
121.221251,25.032895
121.221266,25.02798
121.221268,25.028389
121.221269,25.046332
121.221296,25.045944
121.22134,25.028212
121.221353,25.027645
121.221391,25.032283
121.221404,24.896547
121.221416,24.897865
121.221427,25.027875
121.221457,25.045839
121.221528,25.027488
121.22153,25.047917
121.221536,25.030607
121.221568,25.045549
121.221601,25.035331
121.221632,25.027307
121.221643,25.030069
121.221674,25.035109
121.221708,25.029714
121.221754,25.047337
121.221759,25.045447
121.22178,24.89676
121.221828,25.026751
121.221834,25.026916
121.221847,25.047507
121.22187,25.050221
121.221891,25.029588
121.221901,25.030573
121.221917,25.029427
121.221918,25.047231
121.221955,25.026563
121.221956,25.034809
121.221988,25.034584
121.222015,25.034351
121.222045,25.030527
121.222045,25.027256
121.222064,25.029238
121.222096,25.029056
121.222103,25.030513
121.222137,25.026382
121.222192,25.025629
121.222196,25.02622
121.222207,25.031142
121.222215,25.050458
121.222222,25.028528
121.22224,25.028716
121.222249,25.025952
121.222287,25.028911
121.222309,25.036388
121.222441,25.028201
121.222492,25.030726
121.222523,25.050318
121.222573,25.025545
121.222584,25.02785
121.222618,25.033954
121.222682,25.056238
121.222694,25.032246
121.222703,25.045549
121.222708,25.030238
121.222725,25.046453
121.222729,25.027326
121.222733,25.029855
121.222764,25.030059
121.222806,25.035426
121.222817,25.033498
121.222854,25.056094
121.222857,25.044694
121.222948,25.031925
121.222951,25.051788
121.222967,25.030521
121.222968,25.055468
121.22299,25.026846
121.223,25.055857
121.22302,25.051657
121.22304,25.044983
121.223059,25.050774
121.223068,25.026641
121.223098,25.048845
121.223124,25.026503
121.223152,25.051348
121.223154,25.027274
121.223169,25.051071
121.223192,25.026334
121.223201,25.026031
121.223257,25.044407
121.223258,25.026202
121.223264,25.032243
121.223303,25.045098
121.223363,25.051216
121.223366,25.044924
121.223409,25.031842
121.223432,25.044708
121.223467,25.056811
121.223521,25.027854
121.22354,25.030049
121.223543,25.047159
121.223594,25.00936
121.223668,25.050277
121.22377,25.049726
121.223793,25.007621
121.223803,25.010375
121.22381,25.008757
121.223816,25.009314
121.22382,25.009187
121.223823,25.01025
121.223837,25.009766
121.223851,25.008663
121.223909,25.036347
121.223912,25.008302
121.223916,25.009039
121.223918,25.036387
121.223925,25.033565
121.223938,25.02657
121.223939,25.030814
121.223946,25.03341
121.223958,25.025085
121.223967,25.008788
121.223976,25.024786
121.22398,25.007774
121.223991,25.008501
121.223993,25.008105
121.224006,25.048548
121.224007,25.030215
121.224007,25.012183
121.224011,25.009348
121.224023,25.013448
121.224024,25.013565
121.224025,25.013677
121.224027,25.012572
121.22405,25.010501
121.224052,25.044829
121.224057,25.048337
121.224061,25.048818
121.224062,25.031938
121.22408,25.035373
121.224106,25.035192
121.224108,25.05611
121.224109,25.01251
121.224114,25.0245
121.224129,25.010023
121.224143,25.032078
121.224145,25.034561
121.224156,25.049128
121.224168,25.027517
121.224175,25.047895
121.224177,25.031855
121.224191,25.031765
121.224217,25.031563
121.224229,25.047589
121.224244,25.044517
121.224265,25.047423
121.224277,25.055852
121.2243,25.034826
121.224318,25.047775
121.224324,25.031175
121.224326,25.044351
121.224376,25.026411
121.224386,25.044121
121.224425,25.047112
121.22443,25.02565
121.224461,25.030837
121.224469,25.02542
121.224471,25.051106
121.224477,25.048644
121.224495,25.04903
121.22451,25.045352
121.22451,25.033385
121.224512,25.025956
121.224519,25.030692
121.224536,25.024047
121.224579,25.024321
121.224606,25.030578
121.224623,25.045203
121.224626,25.024965
121.224643,25.009563
121.224734,25.024618
121.224737,25.045054
121.224749,25.047048
121.224755,25.057919
121.224762,25.048162
121.224778,25.008441
121.224793,25.012868
121.224793,25.057887
121.224809,25.008127
121.22481,25.033267
121.224827,25.010065
121.224831,25.008281
121.224836,25.012337
121.224837,25.012356
121.224837,25.044922
121.22484,25.052443
121.224841,25.009328
121.224868,25.051967
121.224908,25.048021
121.224908,25.048021
121.224912,25.057949
121.224917,25.016517
121.224923,25.008612
121.224938,25.043714
121.224939,25.044788
121.224949,25.033803
121.224961,25.009699
121.224962,25.05178
121.224974,25.008833
121.224981,25.012098
121.224987,25.011707
121.22499,25.0119
121.225014,25.046985
121.225017,25.013626
121.225019,25.01378
121.225057,25.05603
121.225083,25.044598
121.225098,25.032558
121.225107,25.01685
121.225122,25.046557
121.225123,25.030529
121.225135,25.055927
121.225148,25.043664
121.225154,25.03242
121.225174,25.012216
121.225176,25.043178
121.225199,25.035016
121.225204,25.057833
121.225209,25.057579
121.225223,25.03225
121.225225,25.057683
121.225227,25.021871
121.225236,25.017571
121.225257,25.034875
121.225272,25.032131
121.225347,25.031944
121.225347,25.017438
121.225369,25.057412
121.225377,25.017545
121.225387,25.056775
121.225408,25.031793
121.225408,25.021072
121.225425,25.021303
121.22543,25.057078
121.225443,25.031708
121.22545,25.047589
121.225464,25.055414
121.225466,25.042796
121.225499,25.031572
121.225537,25.047312
121.225546,25.011662
121.225557,25.055254
121.225569,25.012683
121.225571,25.044227
121.225584,25.031362
121.225586,25.04575
121.225587,25.014349
121.225596,25.017666
121.225597,25.012405
121.225597,25.04715
121.225598,25.043866
121.225611,25.050719
121.225627,25.013798
121.225629,25.042582
121.225629,25.017431
121.22563,25.014035
121.225634,25.0475
121.225643,25.010509
121.225665,25.010297
121.225686,25.015119
121.225697,25.014535
121.225762,25.017314
121.225767,25.019828
121.225778,25.019091
121.225794,25.057077
121.225802,25.054906
121.225813,25.00939
121.225828,25.054768
121.225835,25.043803
121.225847,25.047076
121.225863,25.017175
121.225877,25.018798
121.225883,25.045437
121.225904,25.011447
121.225913,25.017565
121.225932,25.018074
121.22594,25.045691
121.225941,25.00947
121.225942,25.008066
121.225944,25.017002
121.225945,25.008223
121.225948,25.008392
121.225949,25.018338
121.225951,25.009607
121.225952,25.0086
121.225955,25.008756
121.225956,25.012367
121.225972,25.018676
121.225975,25.00976
121.225993,25.012139
121.226002,25.018428
121.226007,25.016801
121.226012,25.05815
121.226014,25.009998
121.226022,25.018213
121.226034,25.041632
121.226062,25.056842
121.226062,25.013009
121.226077,25.04375
121.22608,25.018557
121.226082,25.051613
121.226091,25.051353
121.226092,25.012662
121.226098,25.047016
121.226115,25.013169
121.226123,25.044944
121.226123,25.057971
121.226134,25.0174
121.226144,25.011104
121.226164,25.045184
121.226169,25.048126
121.226181,25.015402
121.226192,25.015181
121.226249,25.058354
121.226266,25.017168
121.226267,25.056811
121.226277,25.017306
121.226284,25.017056
121.226284,25.041683
121.226316,25.04369
121.22632,25.029907
121.226325,25.031966
121.226337,25.01697
121.226351,25.046956
121.226361,25.051252
121.226368,25.058232
121.226376,25.016764
121.226384,25.016493
121.226388,25.046509
121.226408,25.044865
121.226411,25.041418
121.226439,25.05706
121.226461,25.041546
121.226467,25.058176
121.226473,25.043652
121.226475,25.047768
121.226491,25.051111
121.226504,25.046356
121.226528,25.041252
121.226535,25.046928
121.226565,25.049764
121.226594,25.0411
121.226609,25.046219
121.226617,25.057035
121.226623,25.057087
121.226631,25.057697
121.226695,25.042572
121.226696,25.044157
121.2267,25.059494
121.22671,25.057037
121.226711,25.049552
121.226729,25.05723
121.226738,25.05743
121.226739,25.009911
121.226745,25.028555
121.226747,25.059322
121.226763,25.050917
121.226771,25.009726
121.226776,25.018253
121.226781,25.044073
121.2268,25.045366
121.226807,25.04775
121.226817,25.00842
121.226836,25.044189
121.226843,25.011877
121.226846,25.008076
121.226847,25.044223
121.226855,25.008781
121.226874,25.008235
121.226878,25.041065
121.226882,25.045118
121.226888,25.008599
121.22689,25.011266
121.226893,25.009208
121.226905,25.048976
121.226905,25.056908
121.22691,25.04922
121.226918,25.008999
121.22692,25.009364
121.226923,25.045959
121.226942,25.009502
121.226945,25.010085
121.226954,25.017084
121.226971,25.013001
121.226972,25.011622
121.226973,25.050817
121.226998,25.012386
121.227009,25.045735
121.227044,25.017581
121.22706,25.048926
121.227115,25.017392
121.227116,25.040904
121.227126,25.04884
121.227128,25.017676
121.227129,25.0122
121.227171,25.044623
121.227193,25.047058
121.227198,25.015003
121.227199,25.048745
121.22721,25.032921
121.22724,25.016623
121.227262,25.017361
121.227282,25.030295
121.227293,25.015146
121.227307,25.05691
121.227313,25.017467
121.227324,25.03239
121.227352,25.01726
121.227358,25.030132
121.227362,25.03255
121.227363,25.043732
121.227403,25.041952
121.227415,25.028971
121.227455,25.044295
121.22746,25.017187
121.22746,25.051754
121.227465,25.017115
121.227467,25.048323
121.227491,25.032208
121.227498,25.043811
121.227503,25.056809
121.227564,25.045531
121.227621,25.031977
121.227632,25.04368
121.227651,25.051306
